imdb_id,title,year,genres,rating,votes,actors,directors,tags,score
tt8846176,Concrete Cowboy,2020,"Drama, Western",6.3,10461.0,"Idris Elba, Caleb McLaughlin, Lorraine Toussaint, Jharrel Jerome, Ivannah-Mercedes",Ricky Staub,drama western drama western drama western ricky staub ricky staub idris elba caleb mclaughlin lorraine toussaint jharrel jerome ivannah-mercedes,6.306884686413997
tt8847712,The French Dispatch,2021,"Comedy, Drama, Romance",7.1,166938.0,"Benicio Del Toro, Adrien Brody, Tilda Swinton, Léa Seydoux, Frances McDormand",Wes Anderson,comedy drama romance comedy drama romance comedy drama romance wes anderson wes anderson benicio del toro adrien brody tilda swinton léa seydoux frances mcdormand,6.888339980098645
tt8850222,Peninsula,2020,"Action, Drama, Horror",5.5,43174.0,"Nazeeh Tarsha, Nazeeh Tarsha, Koo Kyo-hwan, Gang Dong-won, Lee Re",Yeon Sang-ho,action drama horror action drama horror action drama horror yeon sang-ho yeon sang-ho nazeeh tarsha nazeeh tarsha koo kyo-hwan gang dong-won lee re,5.972824232168158
tt8851084,Disappear Completely,2022,"Horror, Thriller",6.2,2258.0,"Harold Torres, Tete Espinoza, Fermín Martínez, Vicky Araico, Norma Reyna",Luis Javier Henaine,horror thriller horror thriller horror thriller luis javier henaine luis javier henaine harold torres tete espinoza fermín martínez vicky araico norma reyna,6.304203384006707
tt8851148,The In Between,2022,"Drama, Fantasy, Romance",5.9,12107.0,"Joey King, Kyle Allen, Kim Dickens, John Ortiz, Celeste O'Connor",Arie Posin,drama fantasy romance drama fantasy romance drama fantasy romance arie posin arie posin joey king kyle allen kim dickens john ortiz celeste o'connor,6.240389041680148
tt8852558,Mitron,2018,Comedy,6.9,2830.0,"Jackky Bhagnani, Kritika Kamra, Prateik Patil Babbar, Perlene Bhesania, Rishi Panchal",Nitin Kakkar,comedy comedy comedy nitin kakkar nitin kakkar jackky bhagnani kritika kamra prateik patil babbar perlene bhesania rishi panchal,6.334356049117373
tt8856470,Pokémon: Mewtwo Strikes Back - Evolution,2019,"Action, Animation, Family",5.7,6998.0,"Sarah Natochenny, Sarah Natochenny, Dan Green, Bill Rogers, Bill Rogers","Motonori Sakakibara, Kunihiko Yuyama",action animation family action animation family action animation family motonori sakakibara kunihiko yuyama motonori sakakibara kunihiko yuyama sarah natochenny sarah natochenny dan green bill rogers bill rogers,6.245388988122294
tt8859236,Hostile Territory,2022,"Drama, History, Western",4.9,1138.0,"Matt McCoy, Brad Leland, Lew Temple, Brea Bee, Brian Presley",Brian Presley,drama history western drama history western drama history western brian presley brian presley matt mccoy brad leland lew temple brea bee brian presley,6.282235195745133
tt8864596,Transformers One,2024,"Action, Adventure, Animation",7.6,63842.0,"Chris Hemsworth, Chris Hemsworth, Brian Tyree Henry, Brian Tyree Henry, Scarlett Johansson",Josh Cooley,action adventure animation action adventure animation action adventure animation josh cooley josh cooley chris hemsworth chris hemsworth brian tyree henry brian tyree henry scarlett johansson,6.969309710451375
tt8865580,High Society,2018,"Crime, Drama, Romance",5.5,1498.0,"Park Hae-il, Soo Ae, Kim Gyu-Sun, Lee Jin-wook, Ra Mi-ran",Hyuk Byun,crime drama romance crime drama romance crime drama romance hyuk byun hyuk byun park hae-il soo ae kim gyu-sun lee jin-wook ra mi-ran,6.288665612830042
tt8869978,Batla House,2019,"Action, Crime, Drama",7.2,13227.0,"Mrunal Thakur, John Abraham, Sidharth Bhardwaj, Kranti Prakash Jha, Ravi Kishan",Nikkhil Advani,action crime drama action crime drama action crime drama nikkhil advani nikkhil advani mrunal thakur john abraham sidharth bhardwaj kranti prakash jha ravi kishan,6.467237859946904
tt8879946,Maiden,2018,"Biography, Documentary, Sport",7.8,2728.0,Tracy Edwards,Alex Holmes,biography documentary sport biography documentary sport biography documentary sport alex holmes alex holmes tracy edwards,6.372040659237736
tt8883486,Medieval,2022,"Action, Drama, History",5.9,14797.0,"Ben Foster, Sophie Lowe, Michael Caine, Til Schweiger, Matthew Goode",Petr Jákl,action drama history action drama history action drama history petr jákl petr jákl ben foster sophie lowe michael caine til schweiger matthew goode,6.228291596902725
tt8884906,Monday,2020,"Drama, Romance",5.7,6154.0,"Denise Gough, Sebastian Stan, Yorgos Pirpassopoulos, Michalis Laios, Mihalis Alexakis",Argyris Papadimitropoulos,drama romance drama romance drama romance argyris papadimitropoulos argyris papadimitropoulos denise gough sebastian stan yorgos pirpassopoulos michalis laios mihalis alexakis,6.252254522077961
tt8886670,The Father Who Moves Mountains,2021,"Drama, Thriller",5.6,4545.0,"Adrian Titieni, Elena Purea, Judith State, Valeriu Andriuta, Virgil Aioanei",Daniel Sandu,drama thriller drama thriller drama thriller daniel sandu daniel sandu adrian titieni elena purea judith state valeriu andriuta virgil aioanei,6.258888014867212
tt8889818,Stowaway,2022,Thriller,3.4,1760.0,"Frank Grillo, Patrick Schwarzenegger, Ruby Rose, Luis Da Silva Jr., James Di Giacomo",Declan Whitebloom,thriller thriller thriller declan whitebloom declan whitebloom frank grillo patrick schwarzenegger ruby rose luis da silva jr. james di giacomo,6.226375265866262
tt8892900,The Miracle 2: Love,2019,"Drama, History",7.3,3490.0,"Mert Turak, Fikret Kuskan, Biran Damla Yilmaz, Erdal Özyagcilar, Senay Gürler",Mahsun Kirmizigül,drama history drama history drama history mahsun kirmizigül mahsun kirmizigül mert turak fikret kuskan biran damla yilmaz erdal özyagcilar senay gürler,6.361837614418097
tt8893974,Passing,2021,"Drama, Mystery, Thriller",6.6,17635.0,"Tessa Thompson, Ruth Negga, André Holland, Bill Camp, Gbenga Akinnagbe",Rebecca Hall,drama mystery thriller drama mystery thriller drama mystery thriller rebecca hall rebecca hall tessa thompson ruth negga andré holland bill camp gbenga akinnagbe,6.37362724087332
tt8897986,Family of Thakurganj,2019,Action,5.3,1036.0,"Jimmy Shergill, Mahie Gill, Nandish Singh Sandhu, Pranati Rai Prakash, Saurabh Shukla","Manoj K. Jha, Prince Singh",action action action manoj k. jha prince singh manoj k. jha prince singh jimmy shergill mahie gill nandish singh sandhu pranati rai prakash saurabh shukla,6.291203445129961
tt8902948,Tigertail,2020,Drama,6.6,3999.0,"Tzi Ma, Christine Ko, Hong-Chi Lee, Queenie Yu-Hsin Fang, Fiona Fu",Alan Yang,drama drama drama alan yang alan yang tzi ma christine ko hong-chi lee queenie yu-hsin fang fiona fu,6.326058131887882
tt8902990,The Sky Is Pink,2019,"Drama, Romance",7.6,10677.0,"Priyanka Chopra Jonas, Farhan Akhtar, Zaira Wasim, Rohit Saraf, Manas Mittal",Shonali Bose,drama romance drama romance drama romance shonali bose shonali bose priyanka chopra jonas farhan akhtar zaira wasim rohit saraf manas mittal,6.500803344325524
tt8907882,Cinderella,2021,"Drama, Fantasy, Horror",4.5,1786.0,"B. Abhilash, Abhinaya, Abhishek, Sakshi Agarwal, Anandvel","Vinod Venkatesh, Vinoo Venketesh",drama fantasy horror drama fantasy horror drama fantasy horror vinod venkatesh vinoo venketesh vinod venkatesh vinoo venketesh b. abhilash abhinaya abhishek sakshi agarwal anandvel,6.256547043844867
tt8907974,Looop Lapeta,2022,"Action, Comedy, Crime",5.2,5368.0,"Taapsee Pannu, Tahir Raj Bhasin, Dibyendu Bhattacharya, K.C. Shankar, Shreya Dhanwanthary",Aakash Bhatia,action comedy crime action comedy crime action comedy crime aakash bhatia aakash bhatia taapsee pannu tahir raj bhasin dibyendu bhattacharya k.c. shankar shreya dhanwanthary,6.2182985990977935
tt8907986,Angrezi Medium,2020,"Comedy, Drama",7.2,19398.0,"Irrfan Khan, Radhika Madan, Kareena Kapoor, Deepak Dobriyal, Dimple Kapadia",Homi Adajania,comedy drama comedy drama comedy drama homi adajania homi adajania irrfan khan radhika madan kareena kapoor deepak dobriyal dimple kapadia,6.523556966765821
tt8907992,The Girl on the Train,2021,"Crime, Drama, Mystery",4.0,15354.0,"Parineeti Chopra, Aditi Rao Hydari, Kirti Kulhari, Rajiv Chabria, Avinash Tiwary",Ribhu Dasgupta,crime drama mystery crime drama mystery crime drama mystery ribhu dasgupta ribhu dasgupta parineeti chopra aditi rao hydari kirti kulhari rajiv chabria avinash tiwary,5.843283043439769
tt8908002,Luka Chuppi,2019,"Comedy, Romance",6.4,15485.0,"Kartik Aaryan, Kriti Sanon, Aparshakti Khurana, Pankaj Tripathi, Vinay Pathak",Laxman Utekar,comedy romance comedy romance comedy romance laxman utekar laxman utekar kartik aaryan kriti sanon aparshakti khurana pankaj tripathi vinay pathak,6.326706182153318
tt8912936,DC League of Super-Pets,2022,"Action, Adventure, Animation",6.8,79828.0,"Dwayne Johnson, Kevin Hart, Kate McKinnon, John Krasinski, John Krasinski","Jared Stern, Sam J. Levine",action adventure animation action adventure animation action adventure animation jared stern sam j. levine jared stern sam j. levine dwayne johnson kevin hart kate mckinnon john krasinski john krasinski,6.587131701022912
tt8914492,Game Over,2019,"Drama, Horror, Mystery",6.9,8894.0,"Taapsee Pannu, Vinodhini Vaidynathan, Ramya Subramanian, Sanchana Natarajan, Maala Parvathi",Ashwin Saravanan,drama horror mystery drama horror mystery drama horror mystery ashwin saravanan ashwin saravanan taapsee pannu vinodhini vaidynathan ramya subramanian sanchana natarajan maala parvathi,6.383507062650157
tt8923482,One Child Nation,2019,"Documentary, History",7.5,7792.0,,"Nanfu Wang, Jialing Zhang",documentary history documentary history documentary history nanfu wang jialing zhang nanfu wang jialing zhang nan,6.443288232030917
tt8936646,Extraction,2020,"Action, Crime, Thriller",6.8,288273.0,"Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal, Shivam Vichare",Sam Hargrave,action crime thriller action crime thriller action crime thriller sam hargrave sam hargrave chris hemsworth bryon lerum ryder lerum rudhraksh jaiswal shivam vichare,6.714210018754357
tt8941380,The Last Rite,2021,Horror,3.6,1070.0,"Bethan Waller, Johnny Fleming, Kit Smith, Tara Hoyos-Martinez, Ian Macnaughton",Leroy Kincaide,horror horror horror leroy kincaide leroy kincaide bethan waller johnny fleming kit smith tara hoyos-martinez ian macnaughton,6.26130296673974
tt8941440,Virus,2019,"Drama, Thriller",7.7,5884.0,"Tovino Thomas, Asif Ali, Soubin Shahir, Basil Joseph, Parvathy Thiruvothu",Aashiq Abu,drama thriller drama thriller drama thriller aashiq abu aashiq abu tovino thomas asif ali soubin shahir basil joseph parvathy thiruvothu,6.430717803872927
tt8943224,Lingua Franca,2019,Drama,6.6,1151.0,"Eamon Farren, Lynn Cohen, Christine Spang, Lev Gorn, Shiloh Verrico",Isabel Sandoval,drama drama drama isabel sandoval isabel sandoval eamon farren lynn cohen christine spang lev gorn shiloh verrico,6.313483251616728
tt8944398,Aadai,2019,"Drama, Thriller",6.1,1640.0,"Amala Paul, Amala Paul, Saranya Ravi, Sriranjani, Vivek Prasanna",Rathna Kumar,drama thriller drama thriller drama thriller rathna kumar rathna kumar amala paul amala paul saranya ravi sriranjani vivek prasanna,6.302610568960328
tt8946378,Knives Out,2019,"Comedy, Crime, Drama",7.9,872845.0,"Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon",Rian Johnson,comedy crime drama comedy crime drama comedy crime drama rian johnson rian johnson daniel craig chris evans ana de armas jamie lee curtis michael shannon,7.796184547366907
tt8948790,Jersey,2019,"Drama, Sport",8.5,28052.0,"Nani, Shraddha Srinath, Sathyaraj, Ronit Kamra, Harish Kalyan",Gowtam Tinnanuri,drama sport drama sport drama sport gowtam tinnanuri gowtam tinnanuri nani shraddha srinath sathyaraj ronit kamra harish kalyan,6.999377922135151
tt8949056,"Yes, God, Yes",2019,"Comedy, Drama",6.1,20221.0,"Natalia Dyer, Timothy Simons, Wolfgang Novogratz, Francesca Reale, Susan Blackwell",Karen Maine,comedy drama comedy drama comedy drama karen maine karen maine natalia dyer timothy simons wolfgang novogratz francesca reale susan blackwell,6.25619759719737
tt8952968,I Am Lisa,2020,"Horror, Thriller",4.0,1441.0,"Kristen Vaganos, Jennifer Seward, Manon Halliburton, Carmen Anello, Chris Bylsma",Patrick Rea,horror thriller horror thriller horror thriller patrick rea patrick rea kristen vaganos jennifer seward manon halliburton carmen anello chris bylsma,6.2547102830490875
tt8953768,Multiverse,2019,"Drama, Mystery, Sci-Fi",4.8,1748.0,"Paloma Kwiatkowski, Munro Chambers, Robert Naylor, Sandra Mae Frank, Marlee Matlin",Gaurav Seth,drama mystery sci-fi drama mystery sci-fi drama mystery sci-fi gaurav seth gaurav seth paloma kwiatkowski munro chambers robert naylor sandra mae frank marlee matlin,6.26598424736283
tt8954990,Mushkil,2019,Horror,3.2,1900.0,"Pooja Bisht, Rajneesh Duggal, Nazia Hussain, Kunaal Roy Kapur, Shafaq Naaz",Rajiv S. Ruia,horror horror horror rajiv s. ruia rajiv s. ruia pooja bisht rajneesh duggal nazia hussain kunaal roy kapur shafaq naaz,6.214021949378618
tt8956324,Warning,2021,"Drama, Sci-Fi, Thriller",4.6,6533.0,"Thomas Jane, Tomasz Kot, Toni Garrn, Rupert Everett, Przemyslaw Wyszynski",Agata Alexander,drama sci-fi thriller drama sci-fi thriller drama sci-fi thriller agata alexander agata alexander thomas jane tomasz kot toni garrn rupert everett przemyslaw wyszynski,6.142568544438018
tt8959820,Petta,2019,"Action, Drama",7.2,15010.0,"Rajinikanth, Rajinikanth, Vijay Sethupathi, Nawazuddin Siddiqui, M. Sasikumar",Karthik Subbaraj,action drama action drama action drama karthik subbaraj karthik subbaraj rajinikanth rajinikanth vijay sethupathi nawazuddin siddiqui m. sasikumar,6.4844509846660605
tt8960138,Shortcut,2020,"Adventure, Fantasy, Horror",4.1,2131.0,"Jack Kane, Zanda Emlano, Zak Sutcliffe, Sophie Jane Oliver, Molly Dew",Alessio Liguori,adventure fantasy horror adventure fantasy horror adventure fantasy horror alessio liguori alessio liguori jack kane zanda emlano zak sutcliffe sophie jane oliver molly dew,6.233406238981162
tt8960382,Radhe Shyam,2022,Romance,5.2,33382.0,"Prabhas, Pooja Hegde, Bhagyashree Patwardhan, Krishnamraju, Jagapathi Babu",K.K. Radhakrishna Kumar,romance romance romance k.k. radhakrishna kumar k.k. radhakrishna kumar prabhas pooja hegde bhagyashree patwardhan krishnamraju jagapathi babu,5.915706778371289
tt8969332,The Biggest Little Farm,2018,"Documentary, Family",8.0,9786.0,,John Chester,documentary family documentary family documentary family john chester john chester nan,6.542329779682852
tt8970448,Adopt a Highway,2019,Drama,6.3,5409.0,"Ethan Hawke, Chris Sullivan, Christopher Heyerdahl, Elaine Hendrix, Anne-Marie Johnson",Logan Marshall-Green,drama drama drama logan marshall-green logan marshall-green ethan hawke chris sullivan christopher heyerdahl elaine hendrix anne-marie johnson,6.307409283397666
tt8975028,American Hangman,2019,"Crime, Mystery, Thriller",5.9,4108.0,"Donald Sutherland, Vincent Kartheiser, Oliver Dennis, Paul Braunstein, Lucia Walters",Wilson Coneybeare,crime mystery thriller crime mystery thriller crime mystery thriller wilson coneybeare wilson coneybeare donald sutherland vincent kartheiser oliver dennis paul braunstein lucia walters,6.282277679714609
tt8976464,Chippa,2019,Drama,6.6,1220.0,"Sunny Pawar, Mala Mukherjee, Surojit, Dilip, Tanaji Dasgupta",Safdar Rahman,drama drama drama safdar rahman safdar rahman sunny pawar mala mukherjee surojit dilip tanaji dasgupta,6.313801540772867
tt8976710,Sextuplets,2019,Comedy,4.5,10453.0,"Marlon Wayans, Marlon Wayans, Marlon Wayans, Bresha Webb, Michael Ian Black",Michael Tiddes,comedy comedy comedy michael tiddes michael tiddes marlon wayans marlon wayans marlon wayans bresha webb michael ian black,6.043162225247926
tt8980128,Deus,2022,"Adventure, Mystery, Sci-Fi",4.4,2609.0,"Claudia Black, Phil Davis, David O'Hara, Richard Blackwood, Lisa Eichhorn",Steve Stone,adventure mystery sci-fi adventure mystery sci-fi adventure mystery sci-fi steve stone steve stone claudia black phil davis david o'hara richard blackwood lisa eichhorn,6.2296729552704795
tt8980468,Sixth Bus,2022,"Drama, War",5.7,2060.0,"Zala Djuric, Toni Gojanovic, Aleksandra Balmazovic, Radoslav 'Rale' Milenkovic, Zarko Potocnjak",Eduard Galic,drama war drama war drama war eduard galic eduard galic zala djuric toni gojanovic aleksandra balmazovic radoslav 'rale' milenkovic zarko potocnjak,6.2881695213573705
tt8980602,The Kid Detective,2020,"Comedy, Crime, Drama",7.0,25383.0,"Kaitlyn Chalmers-Rizzato, Adam Brody, Kaleb Horn, Wendy Crewson, Jonathan Whittaker",Evan Morgan,comedy crime drama comedy crime drama comedy crime drama evan morgan evan morgan kaitlyn chalmers-rizzato adam brody kaleb horn wendy crewson jonathan whittaker,6.511640589286841
tt8983164,Chhalaang,2020,"Comedy, Drama, Sport",6.6,20453.0,"Rajkummar Rao, Nushrratt Bharuccha, Mohd. Zeeshan Ayyub, Saurabh Shukla, Satish Kaushik",Hansal Mehta,comedy drama sport comedy drama sport comedy drama sport hansal mehta hansal mehta rajkummar rao nushrratt bharuccha mohd. zeeshan ayyub saurabh shukla satish kaushik,6.381469351324995
tt8983166,Panga,2020,"Drama, Sport",6.8,8177.0,"Kangana Ranaut, Jassie Gill, Richa Chadha, Neena Gupta, Yagya Bhasin","Ashwiny Iyer Tiwari, Kumar Pawan, Mangat Singh",drama sport drama sport drama sport ashwiny iyer tiwari kumar pawan mangat singh ashwiny iyer tiwari kumar pawan mangat singh kangana ranaut jassie gill richa chadha neena gupta yagya bhasin,6.366306565524739
tt8983168,Commando 3,2019,"Action, Adventure, Thriller",5.9,4817.0,"Gulshan Devaiah, Pinoor, Robin Chaudhary, Subhasish Ghosh, Pradeep Yadav","Devang Desai, Aditya Datt",action adventure thriller action adventure thriller action adventure thriller devang desai aditya datt devang desai aditya datt gulshan devaiah pinoor robin chaudhary subhasish ghosh pradeep yadav,6.278152919883723
tt8983180,Made in China,2019,"Comedy, Drama",6.3,5256.0,"Rajkummar Rao, Boman Irani, Mouni Roy, Paresh Rawal, Gajraj Rao",Mikhil Musale,comedy drama comedy drama comedy drama mikhil musale mikhil musale rajkummar rao boman irani mouni roy paresh rawal gajraj rao,6.307426420969104
tt8983202,Kabir Singh,2019,"Drama, Romance",7.0,45311.0,"Shahid Kapoor, Kiara Advani, Nikita Dutta, Soham Majumdar, Arjan Bajwa",Sandeep Reddy Vanga,drama romance drama romance drama romance sandeep reddy vanga sandeep reddy vanga shahid kapoor kiara advani nikita dutta soham majumdar arjan bajwa,6.603276451058415
tt8983218,Shadaa,2019,"Comedy, Music, Romance",6.2,1202.0,"Diljit Dosanjh, Neeru Bajwa, Sonam Bajwa, Anita Devgan, Hardip Gill","Jagdeep Sidhu, Mahinder Singh",comedy music romance comedy music romance comedy music romance jagdeep sidhu mahinder singh jagdeep sidhu mahinder singh diljit dosanjh neeru bajwa sonam bajwa anita devgan hardip gill,6.30597550901846
tt8983220,Hungama 2,2021,"Comedy, Drama, Romance",3.3,6867.0,"Paresh Rawal, Meezaan Jafri, Shilpa Shetty Kundra, Pranitha Subhash, Rajpal Naurang Yadav",Priyadarshan,comedy drama romance comedy drama romance comedy drama romance priyadarshan priyadarshan paresh rawal meezaan jafri shilpa shetty kundra pranitha subhash rajpal naurang yadav,6.003217564404411
tt8983228,Jhund,2022,"Biography, Drama, Sport",7.4,26195.0,"Amitabh Bachchan, Bharat Kumar Bhograt, Ankush Gedam, Babu Kshatriya, Jerico Robert",Nagraj Manjule,biography drama sport biography drama sport biography drama sport nagraj manjule nagraj manjule amitabh bachchan bharat kumar bhograt ankush gedam babu kshatriya jerico robert,6.636510163667696
tt8983230,Broad Peak,2022,"Adventure, Biography, Drama",6.0,2535.0,"Ireneusz Czop, Maja Ostaszewska, Piotr Glowacki, Lukasz Simlat, Tomasz Sapryk",Leszek Dawid,adventure biography drama adventure biography drama adventure biography drama leszek dawid leszek dawid ireneusz czop maja ostaszewska piotr glowacki lukasz simlat tomasz sapryk,6.2957548963713466
tt8984572,Bob Biswas,2021,"Action, Crime, Drama",6.7,8210.0,"Abhishek Bachchan, Chitrangda Singh, Paran Banerjee, Kaushik Chakraborty, Tina Desai",Diya Annapurna Ghosh,action crime drama action crime drama action crime drama diya annapurna ghosh diya annapurna ghosh abhishek bachchan chitrangda singh paran banerjee kaushik chakraborty tina desai,6.354632732666007
tt8987922,Dachra,2018,Horror,6.1,1974.0,"Yassmine Dimassi, Hela Ayed, Aziz Jebali, Bilel Slatnia, Bahri Rahali",Abdelhamid Bouchnak,horror horror horror abdelhamid bouchnak abdelhamid bouchnak yassmine dimassi hela ayed aziz jebali bilel slatnia bahri rahali,6.301534126035345
tt8991268,Honeyland,2019,Documentary,8.0,20441.0,,"Tamara Kotevska, Ljubomir Stefanov",documentary documentary documentary tamara kotevska ljubomir stefanov tamara kotevska ljubomir stefanov nan,6.733290748259408
tt8992946,Cargo,2019,"Drama, Fantasy, Sci-Fi",5.6,3201.0,"Vikrant Massey, Shweta Tripathi, Nandu Madhav, Konkona Sen Sharma, Ritwik Bhowmik",Arati Kadav,drama fantasy sci-fi drama fantasy sci-fi drama fantasy sci-fi arati kadav arati kadav vikrant massey shweta tripathi nandu madhav konkona sen sharma ritwik bhowmik,6.272704532082075
tt8995218,Z,2019,"Horror, Mystery, Thriller",5.5,7244.0,"Keegan Connor Tracy, Jett Klyne, Sean Rogerson, Sara Canning, Stephen McHattie",Brandon Christensen,horror mystery thriller horror mystery thriller horror mystery thriller brandon christensen brandon christensen keegan connor tracy jett klyne sean rogerson sara canning stephen mchattie,6.222156631027823
tt8997134,After She Wakes,2019,"Horror, Thriller",3.8,3539.0,"Kevin Alai, Jason Brandel, Stella Carlish, Conrad Goode, Nicola Lambo",Dave Clark,horror thriller horror thriller horror thriller dave clark dave clark kevin alai jason brandel stella carlish conrad goode nicola lambo,6.170307416833749
tt8997712,Broil,2020,"Fantasy, Horror, Thriller",4.6,1965.0,"Jonathan Lipnicki, Avery Konrad, Timothy V. Murphy, Corey Large, Annette Reilly",Edward Drake,fantasy horror thriller fantasy horror thriller fantasy horror thriller edward drake edward drake jonathan lipnicki avery konrad timothy v. murphy corey large annette reilly,6.254671016483691
tt8999372,Sir Alex Ferguson: Never Give In,2021,"Biography, Documentary, Sport",8.1,6566.0,,Jason Ferguson,biography documentary sport biography documentary sport biography documentary sport jason ferguson jason ferguson nan,6.482483903019564
tt9000184,Goodnight Mommy,2022,"Crime, Drama, Horror",5.7,19180.0,"Naomi Watts, Cameron Crovetti, Nicholas Crovetti, Peter Hermann, Jeremy Bobb",Matt Sobel,crime drama horror crime drama horror crime drama horror matt sobel matt sobel naomi watts cameron crovetti nicholas crovetti peter hermann jeremy bobb,6.162414816005165
tt9000224,The Assistant,2019,Drama,6.3,29437.0,"Julia Garner, Owen Holland, Jon Orsini, Rory Kulz, Migs Govea",Kitty Green,drama drama drama kitty green kitty green julia garner owen holland jon orsini rory kulz migs govea,6.305438379604276
tt9000302,Impetigore,2019,"Horror, Mystery, Thriller",6.6,8998.0,"Tara Basro, Ario Bayu, Marissa Anita, Christine Hakim, Asmara Abigail",Joko Anwar,horror mystery thriller horror mystery thriller horror mystery thriller joko anwar joko anwar tara basro ario bayu marissa anita christine hakim asmara abigail,6.345652215450217
tt9000388,Tottaa Pataaka Item Maal,2019,Drama,6.3,7900.0,"Shalini Vatsa, Chitrangada Satarupa, Sonal Joshi, Kritika Pande, Vinay Sharma",Aditya Kripalani,drama drama drama aditya kripalani aditya kripalani shalini vatsa chitrangada satarupa sonal joshi kritika pande vinay sharma,6.3071409897316855
tt9005184,Dual,2022,"Comedy, Drama, Sci-Fi",5.8,14660.0,"Karen Gillan, Aaron Paul, Beulah Koale, Theo James, Elina Jackson",Riley Stearns,comedy drama sci-fi comedy drama sci-fi comedy drama sci-fi riley stearns riley stearns karen gillan aaron paul beulah koale theo james elina jackson,6.209483102764901
tt9006564,2018,2023,"Action, Drama, Thriller",8.3,16523.0,"Tovino Thomas, Kunchacko Boban, Asif Ali, Vineeth Sreenivasan, Aparna Balamurali",Jude Anthany Joseph,action drama thriller action drama thriller action drama thriller jude anthany joseph jude anthany joseph tovino thomas kunchacko boban asif ali vineeth sreenivasan aparna balamurali,6.73321238064683
tt9010360,The Legend of the Five,2020,"Adventure, Drama, Family",4.0,1088.0,"Lauren Esposito, Gabi Sproule, Leigh Joel Scott, Nicholas Andrianakos, Deborah An",Joanne Samuel,adventure drama family adventure drama family adventure drama family joanne samuel joanne samuel lauren esposito gabi sproule leigh joel scott nicholas andrianakos deborah an,6.267551675749445
tt9010522,Ravening,2019,"Drama, Fantasy, Horror",7.7,4678.0,"Lima Das, Arghadeep Baruah, Neetali Das, Sagar Saurabh, Manash Das",Bhaskar Hazarika,drama fantasy horror drama fantasy horror drama fantasy horror bhaskar hazarika bhaskar hazarika lima das arghadeep baruah neetali das sagar saurabh manash das,6.407372547014378
tt9011130,Kalki,2019,"Action, Comedy, Crime",5.0,1092.0,"Tovino Thomas, Tovino Thomas, Samyuktha Menon, Anjali P Nair, Saiju Kurup",Praveen Prabharam,action comedy crime action comedy crime action comedy crime praveen prabharam praveen prabharam tovino thomas tovino thomas samyuktha menon anjali p nair saiju kurup,6.285022723528469
tt9013182,I Am All Girls,2021,"Crime, Drama, Mystery",6.0,7936.0,"Erica Wessels, Hlubi Mboya, Leshego Molokwane, Nomvelo Makhanya, Deon Lotz",Donovan Marsh,crime drama mystery crime drama mystery crime drama mystery donovan marsh donovan marsh erica wessels hlubi mboya leshego molokwane nomvelo makhanya deon lotz,6.272546806738069
tt9013340,Fool's Paradise,2023,Comedy,4.7,7608.0,"Charlie Day, Ken Jeong, Kate Beckinsale, Adrien Brody, Jason Sudeikis",Charlie Day,comedy comedy comedy charlie day charlie day charlie day ken jeong kate beckinsale adrien brody jason sudeikis,6.129466969111347
tt9015168,River Road,2022,"Drama, Thriller",6.3,3935.0,"Cody Kearsley, Lexi Redman, Coyote Roberts, Primo Allon, Aaron Pearl",Rob Willey,drama thriller drama thriller drama thriller rob willey rob willey cody kearsley lexi redman coyote roberts primo allon aaron pearl,6.307577750882068
tt9015188,Bumperkleef,2019,"Action, Horror, Thriller",5.7,5203.0,"Jeroen Spitzenberger, Anniek Pheifer, Roosmarijn van der Hoek, Liz Vergeer, Willem de Wolf",Lodewijk Crijns,action horror thriller action horror thriller action horror thriller lodewijk crijns lodewijk crijns jeroen spitzenberger anniek pheifer roosmarijn van der hoek liz vergeer willem de wolf,6.260200540142741
tt9016974,Synchronic,2019,"Drama, Horror, Mystery",6.2,45889.0,"Anthony Mackie, Jamie Dornan, Katie Aselton, Ally Ioannides, Ramiz Monsef","Justin Benson, Aaron Moorhead",drama horror mystery drama horror mystery drama horror mystery justin benson aaron moorhead justin benson aaron moorhead anthony mackie jamie dornan katie aselton ally ioannides ramiz monsef,6.2616257044272245
tt9020536,Ejen Ali: The Movie,2019,"Action, Adventure, Animation",7.9,1849.0,"Ida Rahayu Yusoff, Ida Rahayu Yusoff, Noorhayati Maslini, Shafiq Isa, Shafiq Isa",Usamah Zaid Yasin,action adventure animation action adventure animation action adventure animation usamah zaid yasin usamah zaid yasin ida rahayu yusoff ida rahayu yusoff noorhayati maslini shafiq isa shafiq isa,6.354982085165174
tt9021092,Mr. Majnu,2019,Romance,6.1,2102.0,"Akhil Akkineni, Nidhhi Agerwal, Izabelle Leite, Farah Karimaee, Raja Chembolu",Venky Atluri,romance romance romance venky atluri venky atluri akhil akkineni nidhhi agerwal izabelle leite farah karimaee raja chembolu,6.301124622499189
tt9026184,Girl on the Third Floor,2019,"Drama, Horror, Mystery",4.7,11793.0,"CM Punk, Trieste Kelly Dunn, Sarah Brooks, Elissa Dowling, Karen Woditsch",Travis Stevens,drama horror mystery drama horror mystery drama horror mystery travis stevens travis stevens cm punk trieste kelly dunn sarah brooks elissa dowling karen woditsch,6.047162522669586
